,Unnamed: 0,p_id,name,price,colour,brand,img,ratingCount,avg_rating,description,p_attributes,Metadata,Text_Length
6885,105,16043122.0,STREET 9 Women Pretty Pink Solid Co-Ords,2599.0,Pink,STREET 9,http://assets.myntassets.com/assets/images/16043122/2022/4/18/d1f3c069-c39c-4fcc-8366-5983afaea5691650283621157STREET9WomenPrettyPinkSolidCo-Ords1.jpg,15.0,4.266666666666667,"Look trendy slipping into this chic co-ord set. Accented with a round neck and available with a comfy sleeveless design, this set is a good choice.&nbsp;<ul><li>Pretty pink shade</li><li>Solid pattern</li><li>Round neck</li><li>Sleeveless</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Co-ord sets are two-piece outfits that are made by matching both the pieces in the same fabric, colour, or pattern. They are not only trendy but also highly versatile.100% Polyester<br>Machine washThe model (height 5'8) is wearing a size S","{'Add-Ons': 'NA', 'Bottom Closure': 'Drawstring', 'Bottom Fabric': 'Polyester', 'Bottom Pattern': 'Solid', 'Bottom Type': 'Trousers', 'Character': 'NA', 'Lining': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Sleeve Length': 'Sleeveless', 'Sustainable': 'Regular', 'Top Fabric': 'Polyester', 'Top Pattern': 'Solid', 'Top Type': 'Top', 'Trends': 'NA', 'Wash Care': 'Machine Wash'}","{'name': 'STREET 9 Women Pretty Pink Solid Co-Ords', 'color': 'Pink', 'brand': 'STREET 9'}",71
10157,307,11765970.0,Bitiya by Bhama Fuchsia Pink & Green Ready to Wear Lehenga with Blouse,2499.0,Fuchsia,Bitiya by Bhama,http://assets.myntassets.com/assets/images/11765970/2020/3/27/4b7a5f8c-a099-4bdd-87ad-64f067ff37611585306586414BitiyaByBhamaGreenShirtWithFuschiaSkirt1.jpg,106.0,3.783018867924529,"Fuchsia pink and green lehenga choli<br>Green blouse, three-quarter sleeves, shirt collar, tie-up detailed<br>Fuchsia pink and gold-coloured ready to wear lehenga, flared hemBlouse fabric: Silk<br>Lehenga fabric: Cotton","{'Blouse Closure': 'Button', 'Blouse Fabric': 'Silk', 'Body or Garment Size': 'Garment Measurements in', 'Bottom Pattern': 'Printed', 'Choli Stitch': 'Ready to Wear', 'Dupatta': 'NA', 'Dupatta Border': 'NA', 'Dupatta Fabric': 'NA', 'Dupatta Pattern': 'NA', 'Hemline': 'Flared', 'Lehenga Closure': 'Slip-On', 'Lehenga Fabric': 'Cotton', 'Lehenga Lining Fabric': 'NA', 'Lehenga Stitch': 'Ready to Wear', 'Neck': 'Shirt Collar', 'Ornamentation': 'NA', 'Regions': 'All', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Bell Sleeves', 'Sustainable': 'Regular', 'Technique': 'Khari Print', 'Top Pattern': 'Printed'}","{'name': 'Bitiya by Bhama Fuchsia Pink & Green Ready to Wear Lehenga with Blouse', 'color': 'Fuchsia', 'brand': 'Bitiya by Bhama'}",26
6568,628,18004088.0,Kazo Pink Front Wrap Jumpsuit,4990.0,Pink,Kazo,http://assets.myntassets.com/assets/images/18004088/2022/4/23/2e12dc07-9a02-4145-b83a-91c07dc519211650707332069KazoWomenPinkJumpsuit1.jpg,,,"Pink solid basic jumpsuit with gathers ,has a v-neck,  short sleeves,  pocketsThe model (height 5'8) is wearing a size SPolyester<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'NA', 'Fabric': 'Polyester', 'Main Trend': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': 'NA', 'Occasion': 'Party', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'Gathers', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}","{'name': 'Kazo Pink Front Wrap Jumpsuit', 'color': 'Pink', 'brand': 'Kazo'}",23
5645,695,17069228.0,Berrylush Charming Maroon Solid Elevated Bottom Skirt,1599.0,Maroon,Berrylush,http://assets.myntassets.com/assets/images/17069228/2022/2/27/2908459f-a3b4-4142-a02c-b91ca029102a1645978253427BerrylushWomenMaroonSolidFlaredMaxiSkirt1.jpg,,,"Amp up your style quotient with this chic skirt. Expertly tailored with a solid pattern and flared hemline, this skirt will be your perfect companion.&nbsp;<ul><li>Charming maroon colour</li><li>Classic solid pattern</li><li>Flared hemline</li><li>Zip closure</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Elevated bottoms include any to every pair of bottoms that are designed with edgy details, like a flare, slit, tiering, pleats, and so on. The trendy prints and patterns, such as ombre, warli, quirky, polka dots, garden artist, pastel colour-blocking, floral, etc. further enhance their appeal.The model (5'8) is wearing size 30Polyester Crepe<br>Machine-Wash","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Style Tip': 'Team this piece with hoops set with glittering stones, a pair of classy wedges, and cool wayfarers.', 'Sub Trend': 'New Basics', 'Surface Styling': 'Tie-Ups', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash', 'Wedding': 'NA', 'Where-to-wear': 'Jazz up a fun family get-together'}","{'name': 'Berrylush Charming Maroon Solid Elevated Bottom Skirt', 'color': 'Maroon', 'brand': 'Berrylush'}",86
13061,111,18068482.0,Ayaany Women Fuchsia Pink Embroidered Shrug,1699.0,Fuchsia,Ayaany,http://assets.myntassets.com/assets/images/18068482/2022/5/9/600b7a3b-d3c5-4cb2-8d43-b15e422ebdcb1652082887727WomenGreyCottonKurtaPantDupattaTopsAyaanyWomenTopsAyaanyWome1.jpg,,,"Fuchsia embroidered open front regular shrug ,has three-quarter sleeves, straight hemCotton&nbsp;<br>HandwashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Fabric': 'Cotton', 'Front Styling': 'Open Front', 'Hemline': 'Straight', 'Length': 'Regular', 'Main Trend': 'New Basics', 'Occasion': 'Casual', 'Pattern': 'Self Design', 'Sleeve Length': 'Three-Quarter Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Wash Care': 'Hand Wash'}","{'name': 'Ayaany Women Fuchsia Pink Embroidered Shrug', 'color': 'Fuchsia', 'brand': 'Ayaany'}",19
8056,626,14687494.0,Divena Peach-Coloured & Pink Floral Print Mandarin Collar Pure Cotton A-Line Top,1599.0,Yellow,Divena,http://assets.myntassets.com/assets/images/14687494/2021/7/13/5f1fc7b6-6abd-49ea-adf7-7dcc2fd26a7a1626161847661-Divena-Peach-Coloured--Pink-Floral-Print-Mandarin-Collar-Pur-1.jpg,,,"<ul><li>Peach-coloured,&nbsp;pink and white regular a-line top</li><li>Floral print</li><li>Mandarin collar, three-quarter, regular sleeves</li><li>Gathered or pleated detail</li><li>Woven cotton</li><li>Button closure</li></ul>The model (height 5'8) is wearing a size SCotton <br> Hand wash","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Fusion Tops', 'Multipack Set': 'NA', 'Neck': 'Mandarin Collar', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Three-Quarter Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}","{'name': 'Divena Peach-Coloured & Pink Floral Print Mandarin Collar Pure Cotton A-Line Top', 'color': 'Yellow', 'brand': 'Divena'}",27
3484,514,18003804.0,KASSUALLY Women Olive Green High-Rise Denim Shorts,1599.0,Olive,KASSUALLY,http://assets.myntassets.com/assets/images/18003804/2022/4/29/6e95267f-0093-4837-a64d-599d2f0c85591651221258258-KASSUALLY-Women-Shorts-5991651221257504-1.jpg,,,"Olive green solid high-rise denim shorts,  has 4 pockets, button closureRegular Fit<br>Size worn by the model: 28<br>Waist: 25""<br>Hips: 35""<br>Height: 5'7""<br>Cotton&nbsp;<br>Machine Wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Type': 'Denim', 'Fit': 'Regular Fit', 'Knit or Woven': 'Woven', 'Length': 'Above Knee', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sport': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Denim Shorts', 'Waist Rise': 'High-Rise', 'Wash Care': 'Machine Wash'}","{'name': 'KASSUALLY Women Olive Green High-Rise Denim Shorts', 'color': 'Olive', 'brand': 'KASSUALLY'}",22
5913,963,14271070.0,NEUDIS Women Pack of 2 Solid Velvet Mini Flared Skirt,2599.0,Black,NEUDIS,http://assets.myntassets.com/assets/images/productimage/2021/5/8/506d8b11-9def-4a71-8130-55ac59434ac91620447740688-1.jpg,,,"Pack of 2 Black and red velvet solid high-rise mini flared skirt has an elasticated waistband with a slip on closure, flared hem<br>Polyester, Velvet<br>Machine-wash<p>The model (height 5'8"") is wearing a size 26</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Slip-On', 'Contact Brand or Retailer for pre-sales product queries': 'care@dhroahr.com', 'Fabric': 'Polyester', 'Fabric Type': 'Velvet', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'No Slit', 'Sub Trend': 'New Basics', 'Surface Styling': 'Gathered or Pleated', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}","{'name': 'NEUDIS Women Pack of 2 Solid Velvet Mini Flared Skirt', 'color': 'Black', 'brand': 'NEUDIS'}",32
7931,501,11362372.0,Rangriti Women White & Pink Embroidered Ethnic Printed Top,999.0,White,Rangriti,http://assets.myntassets.com/assets/images/11362372/2020/6/4/41684b32-603a-42e1-ac89-9959b0fdbf591591246687917-Rangriti-Women-Tops-8601591246687002-1.jpg,24.0,4.25,"White and pink ethnic printed knitted regular top with embroidered and gathered detail, has a tie-up neck and long sleevesThe model (height 5'8"") is wearing a size SMaterial: Cotton and flex blend&nbsp;<br>Machine Wash","{'Body Shape ID': '324,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Ethnic Print', 'Multipack Set': 'NA', 'Neck': 'Tie-Up Neck', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Print or Pattern Type': 'Ethnic Motifs', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Cuffed Sleeves', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}","{'name': 'Rangriti Women White & Pink Embroidered Ethnic Printed Top', 'color': 'White', 'brand': 'Rangriti'}",33
994,4,8593785.0,Roadster Burgundy Top With Front Tie-Up Detail,599.0,Maroon,Roadster,http://assets.myntassets.com/assets/images/8593785/2019/6/1/d9d235f1-950a-47ed-95c5-5da2922c09561559393674575-Roadster-Women-Maroon-Solid-Top-6411559393673700-1.jpg,5097.0,3.645085344320188,"Burgundy solid knitted regular top with waist tie-ups, has a stylish scoop neck, no sleeves, mock button detailThe model (height 5'8"") is wearing a size S60% cotton, 40% polyester<br>Machine-wash","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Lace Frills Bows and Ruffles', 'Multipack Set': 'NA', 'Neck': 'Scoop Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'Waist Tie-Ups', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}","{'name': 'Roadster Burgundy Top With Front Tie-Up Detail', 'color': 'Maroon', 'brand': 'Roadster'}",29
5394,444,12337174.0,SCORPIUS Women Yellow & Orange Floral Print Flared Maxi Skirt,1999.0,Yellow,SCORPIUS,http://assets.myntassets.com/assets/images/productimage/2020/8/22/9d5540d4-cf0d-4c06-82de-53c20800fe061598050177019-1.jpg,24.0,3.4166666666666665,"<p>Yellow and orange floral print maxi skirt, has an elasticated waistband, an attached lining, flared hem</p><p>Viscose<br>Machine-wash</p><p>The model (height 5'8'') is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '324,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'Slip-On', 'Fabric': 'Viscose Rayon', 'Fabric Type': 'Chiffon', 'Hemline': 'Flared', 'Knit or Woven': 'Woven', 'Length': 'Maxi', 'Lining': 'Has a lining', 'Main Trend': 'Floral Print', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Slit Detail': 'No Slit', 'Sub Trend': 'Floral Print', 'Surface Styling': 'Gathered or Pleated', 'Transparency': 'Opaque', 'Type': 'Flared', 'Wash Care': 'Machine Wash'}","{'name': 'SCORPIUS Women Yellow & Orange Floral Print Flared Maxi Skirt', 'color': 'Yellow', 'brand': 'SCORPIUS'}",24
3576,606,15678694.0,Tokyo Talkies Women Navy Blue Solid Wrap Mini Skirt,1099.0,Navy Blue,Tokyo Talkies,http://assets.myntassets.com/assets/images/15678694/2021/9/29/29ee0d4e-2840-4a33-8335-7773646a12e91632909171845Skirts1.jpg,36.0,4.333333333333333,"<p>Navy blue solid regular-fit mid-rise wrap mini skirt has a waistband with a belt fastening closure, asymmetric hem and front slit</p><p>70% Polyester 30% Viscose<br>Machine-wash</p><p>Regular-fit<br>The model (height 5'8'') is wearing a size 28</p>","{'Add-Ons': 'NA', 'Body Shape ID': '443,333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Hemline': 'Asymmetric', 'Knit or Woven': 'Woven', 'Length': 'Mini', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Number of Pockets': 'NA', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Slit Detail': 'NA', 'Sub Trend': 'New Basics', 'Surface Styling': 'Tie-Ups', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'A-Line', 'Wash Care': 'Machine Wash'}","{'name': 'Tokyo Talkies Women Navy Blue Solid Wrap Mini Skirt', 'color': 'Navy Blue', 'brand': 'Tokyo Talkies'}",32
6288,348,17933184.0,Nayo Navy Blue Basic Jumpsuit,1999.0,Navy Blue,Nayo,http://assets.myntassets.com/assets/images/17933184/2022/4/19/c99da50e-6931-40d5-bcf8-7268badaeac71650366150254NayoWomenNavyBlueJumpsuit1.jpg,2.0,4.5,"Navy blue solid basic jumpsuit with waist tie-ups ,has a round neck,  short sleeves,  2 pocketsViscose rayon<br>Hand WashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Button', 'Fabric': 'Viscose Rayon', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'Waist Tie-Ups', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Hand Wash'}","{'name': 'Nayo Navy Blue Basic Jumpsuit', 'color': 'Navy Blue', 'brand': 'Nayo'}",28
6612,672,15315456.0,MANGO Blue Pure Cotton Denim Jumpsuit with Belt,4590.0,Blue,MANGO,http://assets.myntassets.com/assets/images/15315456/2021/9/22/40c7f35d-e4cc-4445-b839-19e4cf348cb81632310065913-MANGO-Blue-Pure-Cotton-Denim-Jumpsuit-with-Belt-730163231006-1.jpg,15.0,4.333333333333333,"Blue solid denim jumpsuit, has a V-neck, sleeveless, 4 pockets<br>Comes with a beltThe model (height 5'8) is wearing a size S100% Cotton<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'NA', 'Fabric': 'Cotton', 'Main Trend': 'NA', 'Neck': 'V-Neck', 'Number of Pockets': '4', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Sleeve Length': 'Sleeveless', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Machine Wash'}","{'name': 'MANGO Blue Pure Cotton Denim Jumpsuit with Belt', 'color': 'Blue', 'brand': 'MANGO'}",23
3212,242,18645254.0,LC Waikiki Women Pink Solid Shorts,1399.0,Pink,LC Waikiki,http://assets.myntassets.com/assets/images/18645254/2022/6/28/680f7efc-3346-404d-a8c2-cee5f6e59e4c1656393896590CaprisLCWaikikiWomenCaprisLCWaikikiWomenShortsLCWaikikiWomen1.jpg,,,"Pink solid mid-rise regular shorts,  has 2 pockets, drawstring closureRegular Fit <br> The model (height 5'8) is wearing a size 2850% Cotton 50% Polyester<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Character': 'NA', 'Closure': 'Drawstring', 'Fabric': 'Cotton', 'Fabric 2': 'Polyester', 'Fabric Type': 'NA', 'Fit': 'Regular Fit', 'Knit or Woven': 'Knitted', 'Length': 'Above Knee', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sport': 'NA', 'Sport Team': 'NA', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Technology': 'NA', 'Type': 'Regular Shorts', 'Waist Rise': 'Mid-Rise', 'Wash Care': 'Machine Wash'}","{'name': 'LC Waikiki Women Pink Solid Shorts', 'color': 'Pink', 'brand': 'LC Waikiki'}",26
290,290,16493984.0,Pistaa Women White Pure Cotton Straight Kurta,1799.0,White,Pistaa,http://assets.myntassets.com/assets/images/16493984/2022/2/23/6dca09f4-02fb-4a79-9c66-5baa6374fd391645558683933PistaaWomenWhiteKurta1.jpg,37.0,4.0,"<ul> <li> Colour: white </li> <li> Solid </li> <li> Mandarin collar </li> <li> Short,  roll-up sleeves </li> <li> Straight shape with regular style </li> <li> Calf length with straight hem </li> <li> Machine weave regular cotton </li> </ul><br> The model (height 5'8) is wearing a size S100% Cotton<br>Machine Wash","{'Body Shape ID': '424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Colour Family': 'Monochrome', 'Design Styling': 'Regular', 'Fabric': 'Cotton', 'Fabric 2': 'NA', 'Fabric Purity': 'Pure', 'Hemline': 'Straight', 'Length': 'Calf Length', 'Main Trend': 'NA', 'Neck': 'Mandarin Collar', 'Number of Pockets': '2', 'Occasion': 'Daily', 'Ornamentation': 'NA', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Shape': 'Straight', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Roll-Up Sleeves', 'Slit Detail': 'Side Slits', 'Stitch': 'Ready to Wear', 'Sustainable': 'Regular', 'Technique': 'NA', 'Wash Care': 'Machine Wash', 'Weave Pattern': 'Regular', 'Weave Type': 'Machine Weave', 'Wedding': 'NA'}","{'name': 'Pistaa Women White Pure Cotton Straight Kurta', 'color': 'White', 'brand': 'Pistaa'}",50
6080,140,17738956.0,AHIKA Women White & Black Printed Jumpsuit,2497.0,White,AHIKA,http://assets.myntassets.com/assets/images/17738956/2022/4/2/51cdf95c-1c9c-49d0-8fd5-ae3942b9ed281648889990221AHIKAWomenWhiteJumpsuit1.jpg,,,<ul><li>White and black printed basic jumpsuit</li><li>Has a round neck</li><li>Short sleeves</li><li>2 pockets</li><li>Zip closure</li></ul>Polyester<br>Wash Separately and Medium to High ironThe model (height 5'8) is wearing a size S,"{'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Main Trend': 'NA', 'Neck': 'Round Neck', 'Number of Pockets': '2', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Sleeve Length': 'Short Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Type': 'Basic Jumpsuit', 'Wash Care': 'Hand Wash'}","{'name': 'AHIKA Women White & Black Printed Jumpsuit', 'color': 'White', 'brand': 'AHIKA'}",26
7607,177,19030574.0,Juniper Women Black & Brown Viscose Rayon Printed Tunic,1799.0,Black,Juniper,http://assets.myntassets.com/assets/images/19030574/2022/7/8/04b8392c-8c87-4f19-91aa-ff0121b9bd2d1657292364848JuniperBlackBrownPrintedTunic1.jpg,,,"Black and brown printed tunic ,has a round neck,  three-quarter sleeves,Rayon<br>Hand WashThe model (height 5'8) is wearing a size S","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Closure': 'NA', 'Fabric': 'Viscose Rayon', 'Main Trend': 'Ethnic Print', 'Neck': 'Round Neck', 'Number of Pockets': 'NA', 'Occasion': 'Ethnic', 'Pattern': 'Printed', 'Sleeve Length': 'Three-Quarter Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Wash Care': 'Hand Wash'}","{'name': 'Juniper Women Black & Brown Viscose Rayon Printed Tunic', 'color': 'Black', 'brand': 'Juniper'}",21
